Id,predicted_values
0xa5a7,-2.7513
0xf03,0.3556
0x915b,0.2833
0x76f0,0.2051
0x7dd1,0.357
0x3afa,0.6936
0x970f,0.7192
0x3788,0.4725
0x2266,0.5467
0x977f,0.4882
0xabe7,0.6235
0x67ab,0.0644
0x73f3,-1.6776
0x68bf,0.1051
0x1b14,-0.1938
0x695a,0.1751
0x172a,0.5442
0x4644,-0.0491
0x112c,0.3311
0xb79,0.2042
0xbf7e,0.6096
0xa0ef,0.0879
0x1ba0,-0.0173
0xadd6,-0.3022
0x7557,0.948
0x3b2f,0.2051
0xb6e9,0.3021
0xc8b6,0.2533
0x5919,0.1396
0x2a6e,0.4338
0x75cd,-0.8768
0xab9e,0.2617
0x11f6,0.2539
0x5118,0.4248
0xb928,0.0938
0x6e4f,0.3179
0xc2dd,0.2501
0x27e6,-3.1365
0x5dab,1.4119
0x3980,0.5242
0x52d7,-0.5213
0xaee3,-2.8384
0xcfa,0.2675
0x48ea,0.5063
0xc55c,0.0722
0x7c55,0.6537
0x3cf2,0.9919
0x951b,0.2189
0x3b1c,1.2484
0x6821,-2.8239
0x5fe6,0.6614
0x6250,0.6922
0x4b98,0.4756
0x8bd4,-0.5943
0x2414,0.165
0x1732,0.7891
0xc40b,0.0165
0x6153,-0.4829
0x4df3,1.1673
0xc51f,0.1024
0xaa5b,0.523
0x5b94,0.6989
0x9aae,0.1862
0x68ff,0.6611
0x6bd0,0.3323
0x60c,0.3641
0x9feb,0.298
0x7f3a,0.6444
0xb8d4,-0.6026
0x536e,0.154
0xb92f,1.1895
0x891e,0.5282
0xa386,0.1315
0x70d3,-0.0156
0x1771,0.8443
0x12f0,-2.8397
0xa986,0.2198
0x1d5f,-1.2201
0x292c,0.3173
0x6955,1.1447
0x45cc,-0.2381
0x8e33,0.0785
0x83eb,0.9043
0xc1d3,0.4546
0x2f35,0.2546
0x8a54,0.5801
0x7dfd,0.3937
0x5f42,-1.9379
0x585a,1.3236
0x7a86,-0.0023
0x5ab0,0.5581
0x86f6,-0.0773
0x974,-2.6615
0x67da,-0.1263
0x8a77,0.4032
0x54c8,0.9136
0x9740,0.4785
0x1544,0.4163
0x6bac,-2.4309
0xb598,0.1233
0x2d43,-0.0007
0x3ebb,0.0923
0x99bf,0.5502
0x79b8,0.5083
0x81cb,1.1551
0x4046,-1.7209
0xab56,0.2191
0x89ca,0.5493
0x6bb8,0.2179
0x4c43,0.2535
0x2b0f,-0.1178
0xb922,-0.094
0x99ad,0.6174
0x9c2c,0.3711
0x6d72,0.0896
0x9a24,0.4935
0xba4c,0.3784
0xa1cb,0.6976
0x48fd,-2.8389
0xb0ea,0.5297
0xdfc,-2.2396
0x43d5,0.3594
0x189c,0.6342
0x7fd9,0.2264
0x865f,0.4662
0x58dd,0.4295
0x58ee,0.0037
0x2a2b,0.6689
0xdd5,0.3092
0x1819,-0.36
0xa76b,0.0628
0x4a66,0.3514
0xf68,0.4812
0x1708,0.4148
0x7b48,0.3387
0x1aef,0.6668
0xbe33,0.1618
0x6881,0.4635
0x4c3a,-3.2213
0x498d,0.5742
0xb7e0,-1.1298
0x11f3,-2.8841
0x804a,0.6366
0x9429,0.0687
0x4fb9,-0.4121
0x3ee6,0.3431
0x2bab,0.4322
0x117f,0.1843
0x9cb4,0.6157
0x8822,0.3248
0xc888,0.5178
0x5ba8,1.0107
0x521b,-2.8785
0x515f,0.1708
0x8f8f,-0.4469
0x6e14,0.2912
0x1ae5,0.457
0x62b4,0.5198
0xa322,-0.1145
0x5b12,0.3493
0x27bb,0.3041
0x7c18,0.2772
0x46bb,-0.3551
0x9b2c,-0.1558
0x7719,-0.0275
0x6bd7,0.5817
0xbe28,0.5665
0x1df6,0.5305
0x1737,0.2569
0xad26,1.1138
0xa378,0.258
0xc3b2,0.37
0xce3,0.2747
0x1857,-0.2511
0x7255,-0.0967
0x9cd9,0.3737
0x39b0,-0.3529
0x8675,0.2528
0x6811,-0.0679
0x10be,0.3926
0xb06f,0.5757
0x3042,0.6001
0x6c75,0.5419
0xbc1d,1.1578
0x6114,0.4519
0xa6e5,-0.4627
0x86bd,0.1664
0x7ac4,0.6628
0xa10,0.1502
0x4aac,0.1154
0x3faf,-0.3502
0x95ce,1.0482
0x4baa,0.3052
0x498e,-0.0537
0x35cb,0.3239
0x57db,1.1991
0x6116,0.6656
0x4491,0.4863
0x686,0.2412
0x529f,0.2626
0x1739,-0.9929
0x4bb4,0.6917
0xa8a3,0.2827
0x39ba,0.2917
0xa5c6,-0.1297
0x88d5,0.4897
0x9836,0.8372
0x316b,-0.243
0x4d4a,0.5499
0x5e1b,-0.7383
0x7bf,0.3038
0x1fd7,-0.2416
0x916,0.033
0x795f,0.7018
0x337b,0.7323
0x2348,0.1886
0x23de,-0.267
0x5157,0.309
0x1780,0.178
0x8854,0.2544
0xa72e,-3.2816
0x472a,0.6096
0x807d,-1.8701
0xa4df,1.2017
0xb518,0.8624
0xa12d,-2.1493
0x353c,0.4444
0xb946,0.643
0x7ef5,0.0755
0x6fdb,-0.3462
0x194b,-0.1987
0x31fd,0.6778
0x6ee7,0.2553
0x95bd,0.0959
0x6f21,-0.4932
0x3271,0.3518
0xc150,-0.5223
0xabe1,-2.9012
0xc2c6,1.0703
0x33ef,0.4516
0x8918,0.4038
0x3b33,0.1571
0x3d3c,0.0952
0x651c,-0.0005
0x667d,0.3818
0x75fd,0.6315
0x8ad9,0.1692
0x9e21,-2.6302
0xbfcd,0.033
0xc6da,0.8484
0x10f8,0.5153
0x6d01,0.1311
0xc6aa,0.6745
0x6a07,1.1247
0x28f9,0.8851
0xb01f,1.1871
0x9f08,-2.24
0xb7aa,0.428
0x5ff7,0.5576
0x663e,0.516
0x336d,0.1187
0xa5e2,0.4251
0x697f,0.6133
0xacbf,0.5036
0x1e44,0.3259
0x19b3,0.194
0x6a6d,-2.3781
0xb19c,0.0526
0x85e1,0.3841
0x1228,0.4051
0x162e,-0.1132
0x51c0,0.0841
0x8646,0.2174
0xb330,0.8085
0x205b,0.0933
0x839b,0.2755
0x5569,0.4863
0x5aa2,0.3119
0x5f29,0.4178
0x66af,-1.1564
0x915e,0.5731
0xc8ae,0.2761
0xc15f,1.1646
0x5b84,-0.1183
0xa7a4,0.1016
0x55a0,0.3208
0x834d,-2.4361
0x10a3,0.4171
0x7088,-2.7761
0x924d,0.5773
0x6fde,0.3361
0xa70f,-2.1049
0x28e8,-0.0748
0xb587,0.3108
0x47cc,0.5564
0x5b49,0.6395
0x93a5,0.725
0x9009,0.494
0x354a,0.555
0x691d,0.4651
0xc908,0.2097
0xc3a2,-2.8633
0x106e,0.9487
0x8bd7,0.457
0x8ff2,-2.4783
0x1dda,0.3508
0xa532,0.2407
0x8cf5,-0.1139
0xc42e,-0.1541
0x622f,0.5517
0x98b8,-0.9933
0x254b,0.0058
0xa4c4,0.4402
0x313f,0.8514
0x9617,0.8455
0x6725,-0.0103
0xf00,0.1958
0x8ca7,0.1522
0x96a3,-0.9717
0x1099,0.5163
0x8d7c,0.3308
0x4e6e,1.1151
0x8555,0.2501
0xc0a9,0.4194
0xb4f0,-2.0963
0x6145,-0.4112
0xa991,0.5481
0x91a6,0.3934
0x4705,0.7052
0x52e7,0.5718
0x3767,-0.2996
0xa088,0.2527
0xab44,-0.359
0x474d,0.8065
0xa8ac,0.201
0x81f0,0.1382
0xb430,0.104
0x722e,-0.0132
0x6796,0.4724
0x8ead,-3.1837
0x70f4,0.6477
0x6200,1.1338
0x2468,-0.0036
0x99f1,-0.0877
0xb189,-0.2696
0x452d,-2.8015
0x92f4,0.3183
0x5d8a,0.459
0x45ce,-0.2788
0xc3d5,0.3346
0xafbc,-0.1966
0xac7a,-0.6672
0x28b9,0.2742
0x42fe,0.2883
0xc5d3,0.3264
0xd9d,0.4612
0x7340,0.4798
0x6a60,-0.3859
0x1609,0.6783
0x152c,0.057
0x5ece,0.6306
0x8444,0.101
0xacac,-0.2661
0x455f,0.3937
0x1496,-2.5216
0x9c1a,0.4846
0x7df6,0.0857
0x1a32,0.2852
0x6569,-0.0195
0x2ee5,-1.9826
0x8480,-0.8192
0x1261,0.743
0xdbf,0.7087
0xb566,1.1734
0x4b32,0.5853
0x73c5,0.4314
0x4058,0.176
0x6dd6,0.5199
0x830f,0.152
0x91f9,0.1775
0x63ca,0.7411
0x4201,-0.5002
0x1664,-0.6658
0x4621,-0.5227
0x1578,-0.198
0x3bf0,0.1015
0xc680,0.4501
0x2823,0.2382
0x8656,0.4126
0xb5a6,0.2377
0xa9cd,0.0604
0x3a1e,0.202
0x9b8d,0.4491
0xc066,0.2383
0xa8ef,-0.4509
0x21a8,0.6079
0x933c,-0.4736
0xaec0,-1.3101
0x9615,0.0589
0xbf63,-2.2714
0x9d4c,-0.2523
0x3e47,-0.326
0x55b4,0.2347
0x57fc,0.0613
0x2c2f,0.1094
0x9de6,0.1276
0x2036,0.1405
0x38fb,0.0278
0x52a1,0.6252
0x58d9,0.127
0xa8c9,-0.1232
0xa8db,0.0708
0x2707,-0.1741
0x4c82,0.1737
0xc37c,-2.6158
0xb366,0.0757
0x9b11,0.0779
0x1399,0.1976
0xfdd,0.218
0x205f,-0.1896
0x8631,0.4098
0xa6d6,0.5114
0x6761,1.0704
0x2c88,-0.2195
0x5896,0.4788
0x806a,0.5571
0x6e32,-0.1634
0xc919,0.4428
0x9e74,-0.7154
0xae27,-2.8036
0x4015,-2.3499
0x60fe,0.0807
0x666d,-0.1968
0xb671,-0.0643
0xb5b2,-1.9229
0x4671,1.1921
0x3d05,-2.1179
0x6923,0.1499
0x4c99,0.3596
0xa355,0.4673
0xa1eb,0.0975
0x54f7,0.5317
0xe8c,0.0696
0x8e8f,-2.12
0x9717,0.4601
0x6bc4,0.5066
0xb68,-0.2685
0x2431,0.1542
0xa68e,0.4376
0x93a9,0.2569
0x709e,-0.2539
0x4cd0,-0.1207
0xae7f,0.0632
0xc089,-0.4271
0x40d4,0.3984
0x9507,0.1141
0x100c,0.2261
0x96ef,0.8767
0x3f9a,0.5681
0x4d2c,0.567
0x25d5,0.9533
0x71b1,0.5478
0x5952,0.6245
0xab4,0.3616
0x787b,0.1136
0x61ad,-2.8653
0x6fb6,0.1974
0xbaa9,0.0401
0x6998,1.2742
0x3156,-0.3945
0x8b96,-0.0585
0x6018,0.7395
0x60a5,-2.6907
0xc70d,-0.0382
0xc706,-0.5931
0x26d6,0.7708
0xba74,0.1113
0x7815,0.4354
0x87d2,0.1189
0xb22f,0.5425
0xb2da,0.5946
0x77f9,0.2208
0xbe73,0.0668
0x2da7,-0.5595
0xb7a6,0.5306
0x5592,-0.6041
0xc5f4,0.5703
0xaedc,0.9027
0x6d2a,-0.9294
0x7b79,0.2836
0xd04,1.0795
0xa4b7,0.249
0x9bfa,0.1187
0x4e00,0.3429
0x8d9,0.2681
0x8b50,0.2753
0x67b3,0.1972
0x4bec,0.4237
0x67c,0.1073
0x8517,0.4721
0x4eb7,0.5741
0x783d,0.2997
0x77f1,0.0301
0x5c70,0.3226
0x3d94,0.0347
0x2fe6,0.4489
0xa6da,0.6475
0xe12,-1.1911
0xb90d,0.9842
0x640f,-0.0067
0x938b,0.1118
0x6fbf,-1.6055
0x326a,-0.1745
0x380b,0.4352
0x5d15,0.5063
0xa192,-1.5158
0x5305,-1.9946
0x46a1,0.0061
0x16c0,0.3167
0x9f80,0.4908
0xb273,-0.7918
0x3b69,0.3551
0x4bbe,-2.0882
0x465a,0.7757
0x4666,0.8134
0x29c5,0.3218
0x4a74,0.5339
0x20f9,0.6673
0x6708,-0.0264
0x9349,0.057
0x9402,-1.1539
0x6313,0.4065
0x6345,-0.3028
0x2e0f,0.4046
0x514e,1.14
0x6614,-0.4988
0x674b,0.1433
0x4f88,0.1748
0xbb5,0.1701
0xef5,0.1061
0x1294,0.4421
0x59da,0.493
0x2d52,1.2209
0xbe71,1.0178
0x7620,-0.2938
0xbe6a,0.2036
0x2eef,0.8393
0x11ed,0.6248
0x6885,0.1276
0xb1d6,-2.6044
0x10ac,0.602
0x8aad,0.3038
0x417f,-0.1475
0xc7f3,0.1096
0x82b2,0.4797
0x8796,-1.5486
0x89d,0.4145
0x9f43,-2.7813
0x1397,0.0719
0x4fdc,-0.5914
0xa8a8,0.5341
0x4ba6,1.0554
0x1385,-1.6022
0xc766,0.2449
0xb323,0.6192
0xc1ab,-0.1083
0xc24e,0.1253
0xacc7,-0.1492
0x8dba,0.3092
0x538c,0.126
0x5c7c,-0.1396
0xc6b7,0.338
0xa23f,0.2033
0x74f0,-0.4826
0x91fe,-2.0413
0x5a7f,-2.7818
0x9b0c,0.0584
0x803,0.0285
0x51ba,1.1616
0x462e,0.3401
0x665a,-0.1336
0xb70f,0.8578
0x1127,0.3116
0xd6b,0.6421
0xb941,-0.499
0x3d97,0.1813
0x45f9,0.4606
0x72b,-0.2182
0x658b,0.1626
0x4d00,-0.0338
0x361c,0.3764
0xb1e8,-0.1609
0x6b2d,1.1652
0x8076,0.4145
0x6247,0.11
0x7306,0.5036
0x816d,-0.2599
0x8fbe,-1.9694
0x3c46,0.2649
0x160a,0.2181
0x833c,0.3881
0x3e8f,0.5934
0x9666,0.5233
0x902,0.5569
0xc7b4,0.5761
0x2dcd,0.4345
0x382c,0.4775
0x2f6c,0.3849
0x6c95,-0.507
0x5801,0.0948
0x8a56,-0.1497
0x507c,-2.9108
0x8f7b,0.376
0xb629,0.5346
0xbf19,-2.3693
0xc37d,0.6968
0x255b,-0.5428
0xc360,0.5672
0xbe19,-0.4945
0x3a56,0.6067
0x36cb,0.2507
0x964f,0.2044
0x6ef2,0.3097
0xaad0,0.6353
0x5a75,0.2017
0x1b3c,0.4518
0x38ba,0.6078
0xbf35,0.0008
0x5473,0.5374
0x1939,0.4881
0x8dee,0.5897
0x25b3,0.5539
0xc942,-2.4151
0x71ce,0.2517
0x5880,-2.6067
0x4368,-0.4474
0x38a6,0.2218
0x52bc,-1.4984
0x69aa,0.224
0x3d43,-0.039
0x9bbb,-0.1536
0x5478,1.0581
0x796c,-0.4404
0x2858,0.1468
0x841,-0.3414
0x11cf,0.442
0xa919,-2.5949
0xae41,0.5811
0x8bd1,-2.6467
0x9eed,-0.2663
0x7672,0.5186
0xbc64,0.0245
0xbb9f,-0.2954
0xadc2,-1.567
0x1900,0.7197
0x7549,0.3389
0xc49e,0.543
0x5bfe,-2.9622
0x95b8,0.0709
0xbf28,0.0075
0xb945,1.2381
0x67a0,0.8252
0xad04,-0.5562
0x49e5,0.5905
0x1ff7,0.1039
0x7bec,0.5486
0x859f,-0.3558
0x528e,-0.2069
0xab37,0.5551
0x4848,0.2356
0x8774,-2.3177
0x8c26,0.3965
0x9a6b,-0.1488
0x104b,0.5228
0x40a7,0.3968
0x46d2,-0.3572
0x6c8f,0.6379
0xc1a9,-2.6315
0x47cd,0.0993
0xb463,1.0613
0x7728,-1.2779
0xb5fa,0.4483
0xa8d1,-1.9795
0x87d5,-1.944
0x89a9,-2.4865
0x23e0,0.2674
0x5db9,0.1173
0xc3c4,0.3727
0x1585,0.0864
0x7dbe,-0.0447
0x7d9b,0.4868
0x7e78,0.3924
0x3e2b,0.1707
0x712c,0.3903
0x2f1b,-0.1189
0x7faf,-0.2941
0x3f7c,0.0481
0xc59b,-0.5938
0x7a62,-3.0811
0x8c3d,1.1212
0x2d2c,0.4914
0x9400,0.8894
0x52b9,0.1693
0x6721,-1.214
0xa4a4,-0.219
0xc014,0.8467
0x63b9,0.2267
0x1707,-1.8842
0xa348,0.2043
0xb5b5,1.317
0x2d5f,-0.2016
0xb453,0.6049
0x2092,0.3637
0xae7a,0.7512
0xd15,0.4611
0xb597,0.0747
0x3766,0.8552
0x5ad9,0.9476
0xe0f,0.26
0x16f7,0.0618
0xb5a0,-0.0998
0x4ba4,0.8025
0x901a,-0.6051
0x5519,0.9307
0x3f21,1.1593
0xb1ac,0.5432
0x1a53,0.5145
0x67d,0.4954
0x9e01,0.1893
0x6d2f,0.0657
0x9bee,0.4838
0x74d,-0.5433
0x1f68,0.1279
0xfac,0.7069
0xaee,0.0169
0x69af,0.6153
0x563a,-0.2014
0x23d7,-0.9468
0x37ca,-0.1888
0x54d4,0.6667
0x978f,0.4813
0x3758,0.2123
0x76cf,0.4156
0xdb3,-0.4994
0x4a1c,0.2931
0x2a64,0.089
0x9d2f,0.8662
0xa4b4,0.4516
0xa4d1,0.8986
0x4ef9,0.1301
0x83b4,1.0581
0x3100,-1.206
0x85a4,0.4911
0x1c67,0.2081
0x967b,0.3052
0xac9b,0.2898
0x160e,-0.5054
0x6a85,1.0139
0x14eb,-0.0373
0xc88c,-0.2839
0x2a59,0.3008
0x9893,0.2875
0xc03,0.6477
0xa746,0.0014
0x4934,0.0015
0x2ff9,0.2989
0x28ce,0.0146
0xa698,-2.2394
0x933d,0.0762
0x969f,0.3465
0x1869,0.5385
0x1fb3,0.1216
0x671d,-3.1748
0x9a53,0.7762
0xf27,0.2081
0x6350,0.3398
0x2ab5,0.5191
0x40ac,-0.6669
0xb944,0.1762
0xb347,0.1409
0xac61,-0.1202
0x8a3d,0.9722
0x5c9e,0.4877
0x22d2,0.1279
0x91af,0.095
0xbd71,-2.1991
0x7998,1.0988
0x2d9c,0.7161
0x7276,0.5994
0x84a9,0.814
0x7e29,0.0077
0x467d,0.6392
0x7786,0.1963
0x3474,-2.5494
0x9ac,0.669
0xbeef,0.5578
0x770d,0.3457
0x7829,-0.1017
0x8bdb,0.0807
0x1443,0.856
0x6054,-2.6319
0x6b1,0.2558
0xa909,-0.2972
0x30ab,0.6967
0x1b39,0.2892
0xb0c7,0.2105
0x53a7,-0.0271
0x766,1.1261
0x5210,0.0474
0xacde,0.4606
0x643,0.5611
0xb8f5,0.9664
0x319c,-0.1879
0x3d8e,-0.1003
0x4ae9,-1.8391
0x623d,0.1404
0x9f72,0.3185
0x2c78,-0.2989
0x84b3,1.3373
0x79eb,-2.0664
0x419f,0.1156
0x9cce,0.9661
0x9148,0.3125
0x1c9b,0.5632
0x88e9,0.2154
0xba62,0.2419
0x2ae3,0.1717
0x5b4c,1.3238
0xc681,0.1945
0x7c56,-0.6264
0xc5be,0.9796
0xc0f1,0.8503
0xa37b,-1.4632
0x601c,0.6035
0x5cd0,-0.2236
0x4cb3,-1.6583
0x4632,0.5555
0x1383,0.5882
0xb8c1,0.5133
0x2548,0.0515
0xbd46,0.1139
0x90af,0.4177
0x72ef,0.0787
0x86d4,0.5505
0xd22,0.1234
0x7eca,0.4292
0x8eaf,0.1957
0x198b,-1.038
0xb1ca,0.2269
0xaf3e,-0.0544
0xb11b,0.0534
0x40e7,0.081
0x7561,0.1045
0x5dfa,0.5259
0x2a5b,0.4037
0x81da,0.0595
0x5107,0.5542
0x5c6c,0.445
0x7e84,-0.8819
0x5f94,0.5941
0x6356,-0.2563
0x9825,0.2705
0x4437,-0.0649
0xbc4a,-1.0739
0x314b,-2.8484
0xa2a,1.243
0x669e,-2.1706
0x18d0,0.1697
0x159c,0.1504
0x9d59,0.5027
0xc077,-0.0433
0xc110,0.3089
0x4041,0.5135
0xbf33,0.1392
0x821,0.6115
0x8dfa,0.1032
0x6e27,-2.8674
0x24ec,0.1012
0xbea0,0.3107
0xb584,0.2399
0xba22,0.127
0x2ee2,0.706
0x5ea4,0.1038
0x58db,0.4784
0xc544,-0.2124
0xae71,0.3867
0x9954,0.5348
0x7b57,0.4894
0x1ee4,1.1395
0x8d7,0.3319
0x5ffa,-0.2512
0x3c52,-0.2045
0x824d,0.4007
0x911b,0.4726
0x6c1e,0.3073
0x7b7a,0.2056
0xf6a,0.1612
0x7e3f,0.2676
0x3f82,0.465
0x2bf3,0.0685
0x1035,-0.0855
0x95c7,0.2505
0x39cf,0.2105
0x3380,-0.2858
0x9be4,0.4759
0x7fd7,-2.4356
0x685c,-0.1294
0x8946,-0.1831
0x1bec,0.3861
0x92fb,1.2415
0x528f,-0.1816
0x161d,0.4584
0x4785,0.2044
0x6a3d,-0.9569
0x2eea,-0.5391
0x727a,0.8752
0x60ce,-0.1398
0x1968,0.1209
0x8dc0,0.0859
0x5d33,0.3426
0x514f,0.3126
0x647f,0.1621
0x1104,-1.9151
0x5f48,-0.0828
0x21df,0.2889
0x3e56,-0.5529
0x3a4b,-3.5514
0x5304,0.6082
0x3726,-0.0666
0x1075,0.0628
0x8424,-2.8456
0x20aa,0.0762
0x5703,0.1574
0xabab,1.1276
0x1fbe,0.5384
0x9096,0.2825
0x55cd,-0.0507
0x8099,0.22
0x2a5d,-3.0042
0x1673,0.3491
0x6c9a,0.1153
0xc35d,0.3073
0x9b9,0.2035
0x429f,0.2098
0xc25f,0.7463
0xc034,0.4582
0xfe5,0.4738
0x4e0e,0.4656
0x4a35,0.0535
0x83fe,0.1376
0x80ab,0.0882
0x7928,-1.6746
0xa3a4,0.3072
0x366e,0.177
0x18f4,0.2375
0x84e2,0.8409
0x18e9,0.267
0xc3f7,0.4596
0x6667,-0.4974
0x23af,0.0054
0xb204,1.0731
0x5f0c,0.3019
0x4d42,0.2498
0x43f5,-0.2284
0x2b8e,0.0426
0x6621,0.1804
0x2ed7,0.6397
0x67a9,0.3756
0x9510,-2.7861
0x510e,0.8867
0xbcbe,0.0075
0xa03d,0.6286
0x57ad,-0.2928
0xaad3,0.0802
0x401b,-0.9769
0x1230,-0.576
0xa41b,0.5513
0xa3cd,1.153
0x599b,0.3266
0xbf2f,-0.7328
0x9264,0.0493
0x82b7,-0.2503
0xc7d4,0.5031
0xc3d7,0.4774
0x7df2,0.6779
0x9347,0.4653
0x7219,-3.6393
0x861c,-2.0128
0x28f0,0.4586
0x852f,0.4237
0xb218,-3.1573
0x7597,1.2162
0x2f9f,0.5451
0x938a,0.4721
0x4cca,-0.8365
0x202c,0.9867
0xa6d0,-0.0842
0x6d41,0.5554
0xc185,0.5853
0xc462,0.5747
0x8055,-0.0321
0x328a,0.2827
0x96c5,0.7965
0x75f2,0.04
0x6db8,-0.01
0xb272,0.3531
0xb800,-0.0944
0xc6f7,0.2482
0x54f3,0.615
0x2c87,0.6024
0x2f9c,-0.4662
0x5eff,-1.8317
0xc088,0.1488
0x3cb4,0.4788
0x43e7,0.2645
0x72fd,0.2465
0x1640,0.8503
0x7117,-0.3039
0x8789,0.0905
0x1de9,0.2917
0xc27b,0.4784
0x120b,0.0105
0x6e12,0.5886
0xbb27,-0.1861
0x7a50,0.6828
0x652a,0.604
0x2950,0.8695
0xaa1d,0.4969
0x5f4c,0.5987
0x1a23,0.636
0x5f7a,1.0883
0x5eab,0.6097
0x67a6,0.3713
0x3345,-0.0522
0x1082,0.5891
0x17df,0.6656
0x3953,0.6343
0x4196,-3.0441
0x7474,-0.9399
0x2978,0.5327
0x3f9b,-0.1144
0x8797,0.1744
0x8985,0.4643
0x1d3e,-0.0916
0x33aa,0.2009
0xa1cf,0.1272
0x90da,-1.6131
0xbad1,-0.1248
0x81f9,0.2985
0x184b,0.0019
0xb963,0.4089
0xa0a2,0.3851
0x8037,0.0303
0x70e2,1.0946
0x44d7,-3.0272
0x98d6,1.2684
0xa335,0.2302
0x860c,0.0701
0x243c,-0.1112
0x4616,-0.1803
0x698e,0.0685
0x5d89,0.0988
0x55e3,0.2563
0x4f06,-1.1033
0x3595,0.6768
0x1bee,0.6207
0x1e75,0.2914
0xaae8,0.3639
0x9803,-0.1657
0x211a,0.5204
0xa594,-0.6458
0x6759,-0.0933
0xa410,0.1397
0x17e5,0.52
0x52dc,-0.2784
0x8b28,0.5073
0x64cf,0.4443
0xaf0d,0.2592
0xb185,0.043
0x5bf0,-0.0219
0x9b80,-2.7259
0xa080,0.4178
0x936a,0.1653
0x11d2,-0.1747
0x8734,-0.1135
0x7194,0.5225
0x1cca,0.4764
0xbb8d,0.0395
0x6331,-1.4926
0x3ce9,0.8746
0x1569,0.5101
0x52f5,-2.4982
0x6a42,0.307
0x18f5,1.2529
0x25c6,0.0052
0x2d2d,-1.1432
0x7aae,0.0189
0x9d52,0.2885
0xafba,0.1028
0xc7bf,0.6238
0x1b22,0.608
0x9aa6,0.0862
0x18ab,0.8909
0x8ea7,0.2286
0x6e1d,0.2406
0x9b6d,-2.3132
0x8793,1.1914
0x8c3e,0.3143
0x4c6e,0.342
0x84ae,0.0365
0x58b6,0.6675
0x9afc,0.2365
0x3bc9,-0.2763
0x6ad3,0.3435
0xb07e,0.6115
0xbf14,0.5748
0x602f,0.1038
0x2366,-0.1112
0x5c4c,-0.0477
0x3c13,-2.3878
0x620a,0.0579
0x7924,0.1251
0xb5bc,0.6088
0x310c,-2.8562
0x6a2,0.0128
0x5936,0.1557
0x27f0,-2.2811
0x4267,0.0288
0x7ed5,0.292
0x6d92,-0.6763
0x5881,1.3811
0xaa98,0.0197
0x2427,0.6828
0x4769,0.4111
0xc36a,0.4795
0xb271,0.9258
0x13ff,0.2483
0x6840,-0.1159
0x8388,0.0468
0x1d58,-0.9235
0x3f89,0.1339
0x594b,0.322
0x4ced,0.1569
0x4d7d,-0.8551
0x2785,0.2282
0xb6f,0.1174
0x4422,-1.0382
0xa64a,-1.6631
0x8664,0.5683
0x4fad,-0.0087
0xd98,0.4393
0xb408,-1.9287
0x2d0c,0.5837
0x5a14,-0.3933
0x9e0,0.085
0x7321,0.3824
0xa150,-3.5498
0x7319,0.1444
0x446a,0.2199
0x9cba,-0.3894
0x396d,0.0291
0x95fe,0.386
0x67a8,-0.0393
0x1721,0.4314
0x3fd5,0.308
0x8e9c,0.1688
0x1b60,0.2533
0x3c09,0.4428
0xc07,-0.5942
0x8b0f,-0.4268
0xc4fa,0.3762
0x9daf,0.0972
0x9e4d,0.6642
0x91c1,-0.4027
0x188d,0.0657
0x2385,0.9416
0x7d85,-2.2007
0xaf9c,0.2071
0xabea,0.5798
0x2dab,-0.3151
0x8883,0.151
0x69ac,0.1514
0x4498,0.3538
0x9fa9,-0.8684
0xb1d5,0.2783
0xfff,-0.321
0x8c5e,0.1157
0x2ef4,0.433
0xafdc,0.7855
0x10b9,0.5157
0x5719,0.3309
0x213e,0.1888
0x5d5d,0.5673
0xa0f1,-1.4299
0x5cf6,0.0005
0x1663,0.2558
0x8a22,0.8578
0x56de,-2.1408
0xb937,0.7481
0x9045,0.2489
0x55f7,0.3776
0xf21,-2.4108
0x70dc,-0.0898
0x3d38,0.3082
0xa473,0.2377
0x59f5,-0.31
0xc7ae,0.6791
0x1656,0.5132
0x2f88,0.0419
0xa90f,-0.0133
0x19bf,-0.2466
0x740b,0.8082
0x1f66,1.1753
0x2d2b,0.0094
0x922,-1.6595
0xb22a,1.3235
0x9d86,0.4515
0x8202,0.3926
0xc190,0.7618
0x1a46,1.0396
0x4d0c,0.3883
0xb64c,0.4759
0x2195,0.587
0x714,0.53
0xbc5a,-0.188
0x84b8,-2.6428
0x7a0,0.3756
0xa30e,0.5555
0xade6,0.2962
0x8359,-0.0872
0xa2e4,0.6691
0x6c42,0.1894
0x9458,0.4428
0x3c6f,0.4007
0x2626,-2.2566
0x2975,0.1405
0x75d9,-1.3061
0x6e6d,0.4705
0xc154,0.6162
0x9e58,-2.4038
0xc163,0.1882
0x7ed7,0.3912
0xc5aa,-0.4904
0x6b95,0.327
0x73af,-0.3291
0xbb32,0.608
0x7f87,0.8611
0x624a,1.2066
0xb1e3,0.4766
0x41d5,0.5673
0xc7d1,-2.6719
0x584d,-1.7603
0xa5a4,-0.7876
0x320b,-0.562
0x1b1d,0.4862
0xb2ef,0.6372
0x5053,0.0406
0x213c,0.3723
0x2838,0.6246
0x4ebc,0.26
0xbcb5,0.4203
0x2339,0.277
0x330b,-0.4103
0x954e,0.3283
0x4e08,0.1638
0xb69,0.233
0x2c70,0.3534
0x821d,-1.0333
0x8211,0.2755
0x9315,0.0679
0x6c2e,-0.4982
0xc58b,-0.2582
